First Name,Last Name,ID,Stream,Preference 1,Preference 2,Preference 3,Preference 4,Preference 5,Preference 6,Preference 7,Preference 8,Preference 9,Preference 10
Bob,Uecker,42427675,CSmaking unauthorized sex tapes,dating supermodels,winning gold medals,writing pop songs,hanging out on Facebook,running restaurants,starring in sit-coms,designing clothes,fighting with swords,transcending physical limits
Carmen,Miranda,75508765,CSfoiling the schemes of evil villains,promoting democracy,running races,dating supermodels,lecturing about climate change,directing comedies,writing about manly pursuits,promoting liberal values,recording history,delivering forehand slams
Vincent,Gogh,85790978,DSpromoting American values,defending the innocent,designing replicants,promoting the Dark Side,postulating bizarre theories,doing the Charleston,foiling the schemes of evil villains,fighting the forces of good,cleaning floors,tracking down criminals
Kate,Gosselin,48783816,CSwriting pop songs,doing stand-up,singing pop songs,starring in Hollywood movies,fighting with swords,starring in sit-coms,hanging out on Facebook,running an empire,fighting for democracy,singing protest songs
Xena,Warrior-Princess,34610356,CSdelivering forehand slams,singing pop songs,promoting democracy,ruining an empire,starring in comedies,fighting for democracy,running restaurants,directing comedies,making unauthorized sex tapes,living amongst apes
Julia,Louis-Dreyfus,20414098,CSrecording history,fighting for democracy,starring in Hollywood movies,promoting democracy,forming new social connections,foiling the schemes of evil villains,fighting with swords,directing comedies,pouting on camera,delivering forehand slams
Bob,Schieffer,23673806,CSchasing after women,directing comedies,writing mystery stories,performing serious acting,drawing whimsical cartoons,foiling the schemes of evil villains,eluding the public gaze,studying science,writing pop songs,making unauthorized sex tapes
Elizabeth,Hurley,32219334,CSwriting pop songs,playing tough guys,running restaurants,winning gold medals,recording history,making vulgar jokes,delivering forehand slams,playing rock music,foiling the schemes of evil villains,writing for the New Yorker
Richard,Nixon,61266699,CSlecturing about climate change,delivering forehand slams,fighting with swords,writing for the New Yorker,playing tough guys,drawing whimsical cartoons,starring in Hollywood movies,foiling the schemes of evil villains,recording history,pouting on camera
Sam,Waterston,64873203,DScausing mayhem,being condescending to customers,running a school for gifted teens,leading tour groups,postulating bizarre theories,dreaming the day away,fishing for shrimps,complaining about everything,designing replicants,going on romantic quests
Barbara,Stanwyck,64376056,DSrunning a multinational corporation,growing up poor,doing the Charleston,fishing for shrimps,defending the innocent,designing replicants,promoting hair products,climbing social ladders,going on romantic quests,making sandwiches
Billy,Barty,16288587,DSclimbing social ladders,cleaning floors,tracking down criminals,postulating bizarre theories,dreaming the day away,interpreting evidence,doing the Charleston,promoting American values,running a multinational corporation,complaining about everything
Charles,Perrault,68078393,CSstarring in sit-coms,promoting democracy,doing stand-up,drawing whimsical cartoons,fighting for democracy,fighting with swords,pouting on camera,making vulgar jokes,singing pop songs,recording history
Adam,Brody,19621267,CSdrawing whimsical cartoons,designing clothes,interviewing celebrities,writing pop songs,ruining an empire,running a communist country,playing the saxophone,hanging out on Facebook,singing pop songs,singing protest songs
Andy,Devine,96081792,DSfoiling the schemes of evil villains,making sandwiches,womanizing,designing replicants,pinching pennies,fighting the forces of good,mooching from neighbors,going on romantic quests,causing mayhem,doing the Charleston
John,Mosby,50929074,CSstarring in Hollywood movies,performing serious acting,writing pop songs,singing pop songs,starring in comedies,running races,building empires,foiling the schemes of evil villains,chasing after women,starring in sit-coms
Gary,Bonds,19327256,CSperforming serious acting,writing about manly pursuits,writing for the New Yorker,forming new social connections,fighting with swords,designing clothes,studying science,doing stand-up,making unauthorized sex tapes,directing comedies
W.E.B.,DuBois,49886663,CSbiting opponents,dating supermodels,writing pop songs,spreading revolution,writing mystery stories,pouting on camera,running restaurants,promoting democracy,studying science,performing serious acting
Billy,Thornton,32640818,CSrunning races,promoting democracy,spreading revolution,recording history,writing for the New Yorker,making unauthorized sex tapes,singing protest songs,ruining an empire,chasing after women,pouting on camera
Peggy,Cass,18028247,DSavoiding growing old,interpreting evidence,going on romantic quests,fighting the forces of good,climbing social ladders,womanizing,promoting hair products,leading tour groups,striving for world domination,causing mayhem
Estelle,Getty,22060182,DSdefending the innocent,mooching from neighbors,fishing for shrimps,doing the Charleston,postulating bizarre theories,designing replicants,going on romantic quests,climbing social ladders,complaining about everything,womanizing
Bertolt,Brecht,22778013,DSmaking sandwiches,running a multinational corporation,doing the Charleston,designing replicants,pinching pennies,dreaming the day away,avoiding growing old,tracking down criminals,striving for world domination,leading tour groups
Luis,Basteri,88087816,CSliving amongst apes,lecturing about climate change,fighting for democracy,chasing after women,hanging out on Facebook,running races,running a communist country,doing stand-up,singing opera arias,forming new social connections
Robert,Frost,31232917,DSfishing for shrimps,womanizing,fighting the forces of good,postulating bizarre theories,leading tour groups,doing the Charleston,running a school for gifted teens,avoiding growing old,breaking heads,being condescending to customers
Robert,Reed,91202724,DSmooching from neighbors,foiling the schemes of evil villains,womanizing,fishing for shrimps,interpreting evidence,being condescending to customers,leading tour groups,going on romantic quests,fighting the forces of good,defending the innocent
Antonio,Villaraigosa,74625855,CSfighting with swords,spreading revolution,starring in comedies,drawing whimsical cartoons,winning gold medals,ruining an empire,singing pop songs,foiling the schemes of evil villains,making vulgar jokes,pouting on camera
Harrison,Ford,89032576,CSmaking vulgar jokes,performing serious acting,winning gold medals,starring in Hollywood movies,playing tough guys,playing the saxophone,recording history,fighting for democracy,lecturing about climate change,eluding the public gaze
Prince,William,41074976,CSsinging protest songs,writing for the New Yorker,singing pop songs,lying on the stand,drawing whimsical cartoons,singing pop songs,forming new social connections,running races,transcending physical limits,ruining an empire
Mark,Cuban,26636357,CSstudying science,making vulgar jokes,singing opera arias,delivering forehand slams,performing serious acting,writing for the New Yorker,writing about manly pursuits,starring in Hollywood movies,drawing whimsical cartoons,doing stand-up
Hu,Jintao,25114027,CSstarring in Hollywood movies,recording history,running restaurants,spreading revolution,promoting democracy,foiling the schemes of evil villains,transcending physical limits,fighting for democracy,building empires,eluding the public gaze
Ivana,Trump,86611581,DScleaning floors,promoting American values,designing replicants,running a school for gifted teens,defending the innocent,avoiding growing old,growing up poor,running a multinational corporation,tracking down criminals,doing the Charleston
